tsx,us,settlement_date,publish_date,si,si_prev,adv,dtc,change_pct,issue_name
T.TO,TU,2020-06-30,2020-07-13,2913808,3112612,1268820,2.3,-6.39,Telus Corporation
T.TO,TU,2020-07-15,2020-07-28,4207537,2913808,1052209,4.0,44.4,Telus Corporation
T.TO,TU,2020-07-31,2020-08-13,5364037,4207537,1042074,5.15,27.49,Telus Corporation
T.TO,TU,2020-08-14,2020-08-27,5352351,5364037,792993,6.75,-0.22,Telus Corporation
T.TO,TU,2020-08-31,2020-09-11,4535747,5352351,737091,6.15,-15.26,Telus Corporation
T.TO,TU,2020-09-15,2020-09-28,4047095,4535747,1011969,4.0,-10.77,Telus Corporation
T.TO,TU,2020-09-30,2020-10-13,4954995,4047095,1325218,3.74,22.43,Telus Corporation
T.TO,TU,2020-10-15,2020-10-28,3852279,4954995,814933,4.73,-22.25,Telus Corporation
T.TO,TU,2020-10-30,2020-11-12,3491104,3852279,1041834,3.35,-9.38,Telus Corporation
T.TO,TU,2020-11-13,2020-11-26,4820460,3491104,1517593,3.18,38.08,Telus Corporation
T.TO,TU,2020-11-30,2020-12-11,3982504,4820460,780671,5.1,-17.38,Telus Corporation
T.TO,TU,2020-12-15,2020-12-28,4263947,3982504,902440,4.72,7.07,Telus Corporation
T.TO,TU,2020-12-31,2021-01-13,4995861,4263947,819007,6.1,17.17,Telus Corporation
T.TO,TU,2021-01-15,2021-01-28,5977892,4995861,1043863,5.73,19.66,Telus Corporation
T.TO,TU,2021-01-29,2021-02-11,5531656,5977892,1004737,5.51,-7.46,Telus Corporation
T.TO,TU,2021-02-12,2021-02-25,5910668,5531656,1432189,4.13,6.85,Telus Corporation
T.TO,TU,2021-02-26,2021-03-11,4898336,5910668,1722051,2.84,-17.13,Telus Corporation
T.TO,TU,2021-03-15,2021-03-26,3360063,4898336,1149665,2.92,-31.4,Telus Corporation
T.TO,TU,2021-03-31,2021-04-13,3425423,3360063,1932283,1.77,1.95,Telus Corporation
T.TO,TU,2021-04-15,2021-04-28,3313332,3425423,981017,3.38,-3.27,Telus Corporation
T.TO,TU,2021-04-30,2021-05-13,4741415,3313332,1125742,4.21,43.1,Telus Corporation
T.TO,TU,2021-05-14,2021-05-27,4817021,4741415,982280,4.9,1.59,Telus Corporation
T.TO,TU,2021-05-28,2021-06-10,5519797,4817021,842812,6.55,14.59,Telus Corporation
T.TO,TU,2021-06-15,2021-06-28,4478684,5514637,909586,4.92,-18.79,Telus Corporation
T.TO,TU,2021-06-30,2021-07-13,5495443,4478684,963011,5.71,22.7,Telus Corporation
T.TO,TU,2021-07-15,2021-07-28,5026818,5495443,713557,7.04,-8.53,Telus Corporation
T.TO,TU,2021-07-30,2021-08-12,6227275,5026818,1080304,5.76,23.88,Telus Corporation
T.TO,TU,2021-08-13,2021-08-26,6319736,6227275,815464,7.75,1.48,Telus Corporation
T.TO,TU,2021-08-31,2021-09-13,4877536,6319736,989217,4.93,-22.82,Telus Corporation
T.TO,TU,2021-09-15,2021-09-28,5777178,4877536,1245458,4.64,18.44,Telus Corporation
T.TO,TU,2021-09-30,2021-10-13,3897052,5777178,1278704,3.05,-32.54,Telus Corporation
T.TO,TU,2021-10-15,2021-10-28,3624721,3897052,835939,4.34,-6.99,Telus Corporation
T.TO,TU,2021-10-29,2021-11-11,4289782,3624721,733453,5.85,18.35,Telus Corporation
T.TO,TU,2021-11-15,2021-11-26,4410205,4289782,938894,4.7,2.81,Telus Corporation
T.TO,TU,2021-11-30,2021-12-13,5217234,4410205,868508,6.01,18.3,Telus Corporation
T.TO,TU,2021-12-15,2021-12-28,5701289,5217234,1032941,5.52,9.28,Telus Corporation
T.TO,TU,2021-12-31,2022-01-13,5737307,5701289,803539,7.14,0.63,Telus Corporation
T.TO,TU,2022-01-14,2022-01-27,5240080,5737307,987144,5.31,-8.67,Telus Corporation
T.TO,TU,2022-01-31,2022-02-11,5399693,5240080,1354582,3.99,3.05,Telus Corporation
T.TO,TU,2022-02-15,2022-02-28,5487084,5399693,1977762,2.77,1.62,Telus Corporation
T.TO,TU,2022-02-28,2022-03-11,5874101,5487084,2145213,2.74,7.05,Telus Corporation
T.TO,TU,2022-03-15,2022-03-28,5498296,5874101,1786036,3.08,-6.4,Telus Corporation
T.TO,TU,2022-03-31,2022-04-13,4022790,5498296,1765859,2.28,-26.84,Telus Corporation
T.TO,TU,2022-04-14,2022-04-27,3959421,4022790,1845449,2.15,-1.58,Telus Corporation
T.TO,TU,2022-04-29,2022-05-12,3672495,3959421,1779591,2.06,-7.25,Telus Corporation
T.TO,TU,2022-05-13,2022-05-26,5662581,3672495,2244909,2.52,54.19,Telus Corporation
T.TO,TU,2022-05-31,2022-06-13,5797347,5662581,1913951,3.03,2.38,Telus Corporation
T.TO,TU,2022-06-15,2022-06-28,7546354,5797347,1462019,5.16,30.17,Telus Corporation
T.TO,TU,2022-06-30,2022-07-13,15172142,7546354,1964425,7.72,101.05,Telus Corporation
T.TO,TU,2022-07-15,2022-07-28,15768063,15172142,1179416,13.37,3.93,Telus Corporation
T.TO,TU,2022-07-29,2022-08-11,14082363,15768063,1035563,13.6,-10.69,Telus Corporation
T.TO,TU,2022-08-15,2022-08-26,13936609,14082363,1128951,12.34,-1.04,Telus Corporation
T.TO,TU,2022-08-31,2022-09-13,13821702,13936609,919149,15.04,-0.82,Telus Corporation
T.TO,TU,2022-09-15,2022-09-28,15060303,13821702,1254565,12.0,8.96,Telus Corporation
T.TO,TU,2022-09-30,2022-10-13,17184257,15060303,1559948,11.02,14.1,Telus Corporation
T.TO,TU,2022-10-14,2022-10-27,16020356,17184257,1523930,10.51,-6.77,Telus Corporation
T.TO,TU,2022-10-31,2022-11-11,14392006,16020356,1354651,10.62,-10.16,Telus Corporation
T.TO,TU,2022-11-15,2022-11-28,14912704,14392006,1394354,10.7,3.62,Telus Corporation
T.TO,TU,2022-11-30,2022-12-13,13369262,14912704,1369242,9.76,-10.35,Telus Corporation
T.TO,TU,2022-12-15,2022-12-28,12670017,13369262,1820218,6.96,-5.23,Telus Corporation
T.TO,TU,2022-12-30,2023-01-12,9451652,12670017,1480158,6.39,-25.4,Telus Corporation
T.TO,TU,2023-01-13,2023-01-26,10851405,9451652,1449250,7.49,14.81,Telus Corporation
T.TO,TU,2023-01-31,2023-02-13,9402087,10851405,1397058,6.73,-13.36,Telus Corporation
T.TO,TU,2023-02-15,2023-02-28,10206581,9402087,1951209,5.23,8.56,Telus Corporation
T.TO,TU,2023-02-28,2023-03-13,11440082,10206581,1233799,9.27,12.09,Telus Corporation
T.TO,TU,2023-03-15,2023-03-28,13598176,11440082,1781329,7.63,18.86,Telus Corporation
T.TO,TU,2023-03-31,2023-04-13,13586363,13598176,1456187,9.33,-0.09,Telus Corporation
T.TO,TU,2023-04-14,2023-04-27,14409931,13586363,1555861,9.26,6.06,Telus Corporation
T.TO,TU,2023-04-28,2023-05-11,12032967,14409931,1254233,9.59,-16.5,Telus Corporation
T.TO,TU,2023-05-15,2023-05-26,11669407,12032967,1370795,8.51,-3.02,Telus Corporation
T.TO,TU,2023-05-31,2023-06-13,11572919,11669407,1289930,8.97,-0.83,Telus Corporation
T.TO,TU,2023-06-15,2023-06-28,12225930,11572919,1403928,8.71,5.64,Telus Corporation
T.TO,TU,2023-06-30,2023-07-13,8363039,12225930,1646939,5.08,-31.6,Telus Corporation
T.TO,TU,2023-07-14,2023-07-27,8789102,8363039,1604508,5.48,5.09,Telus Corporation
T.TO,TU,2023-07-31,2023-08-11,11893403,8789102,2415133,4.92,35.32,Telus Corporation
T.TO,TU,2023-08-15,2023-08-28,14075592,11893403,1739609,8.09,18.35,Telus Corporation
T.TO,TU,2023-08-31,2023-09-13,16032125,14075592,1326295,12.09,13.9,Telus Corporation
T.TO,TU,2023-09-15,2023-09-28,16666375,16032125,1548233,10.76,3.96,Telus Corporation
T.TO,TU,2023-09-29,2023-10-12,18411062,16666375,1534010,12.0,10.47,Telus Corporation
T.TO,TU,2023-10-13,2023-10-26,21709734,18411062,2410172,9.01,17.92,Telus Corporation
T.TO,TU,2023-10-31,2023-11-13,21685210,21709734,1686725,12.86,-0.11,Telus Corporation
T.TO,TU,2023-11-15,2023-11-28,21031123,21685159,1919271,10.96,-3.02,Telus Corporation
T.TO,TU,2023-11-30,2023-12-13,20961135,21031123,1468160,14.28,-0.33,Telus Corporation
T.TO,TU,2023-12-15,2023-12-28,17759820,20961135,1865314,9.52,-15.27,Telus Corporation
T.TO,TU,2023-12-29,2024-01-11,13313521,17759820,2512745,5.3,-25.04,Telus Corporation
T.TO,TU,2024-01-12,2024-01-25,14845543,13313521,2071252,7.17,11.51,Telus Corporation
T.TO,TU,2024-01-31,2024-02-13,15870443,14845543,2116425,7.5,6.9,Telus Corporation
T.TO,TU,2024-02-15,2024-02-28,20599068,15870443,2723825,7.56,29.8,Telus Corporation
T.TO,TU,2024-02-29,2024-03-13,19311872,20599068,1880437,10.27,-6.25,Telus Corporation
T.TO,TU,2024-03-15,2024-03-28,20940953,19311872,2189358,9.56,8.44,Telus Corporation
T.TO,TU,2024-03-28,2024-04-10,24209731,20940953,3548868,6.82,15.61,Telus Corporation
T.TO,TU,2024-04-15,2024-04-26,25124217,24209731,2991107,8.4,3.78,Telus Corporation
T.TO,TU,2024-04-30,2024-05-13,26659061,25124217,2242673,11.89,6.11,Telus Corporation
T.TO,TU,2024-05-15,2024-05-28,27045707,26659061,2330507,11.61,1.45,Telus Corporation
T.TO,TU,2024-05-31,2024-06-13,29471160,27045707,1828152,16.12,8.97,Telus Corporation
T.TO,TU,2024-06-14,2024-06-27,28409585,29471160,2524098,11.26,-3.6,Telus Corporation
T.TO,TU,2024-06-28,2024-07-11,31588247,28409585,2017557,15.66,11.19,Telus Corporation
T.TO,TU,2024-07-15,2024-07-26,30549970,31588247,1820312,16.78,-3.29,Telus Corporation
T.TO,TU,2024-07-31,2024-08-13,29038692,30549970,1766428,16.44,-4.95,Telus Corporation
T.TO,TU,2024-08-15,2024-08-28,28233073,29038692,2538327,11.12,-2.77,Telus Corporation
T.TO,TU,2024-08-30,2024-09-12,30230220,28233073,1934741,15.62,7.07,Telus Corporation
T.TO,TU,2024-09-13,2024-09-26,31623643,30230220,2342891,13.5,4.61,Telus Corporation
T.TO,TU,2024-09-30,2024-10-11,29278874,31623643,1912107,15.31,-7.41,Telus Corporation
T.TO,TU,2024-10-15,2024-10-28,33761740,29278874,1775214,19.02,15.31,Telus Corporation
T.TO,TU,2024-10-31,2024-11-13,36426906,33761740,2126478,17.13,7.89,Telus Corporation
T.TO,TU,2024-11-15,2024-11-28,34227242,36426906,3692723,9.27,-6.04,Telus Corporation
T.TO,TU,2024-11-29,2024-12-12,33928288,34227242,2772792,12.24,-0.87,Telus Corporation
T.TO,TU,2024-12-13,2024-12-26,38066849,33928288,3496531,10.89,12.2,Telus Corporation
T.TO,TU,2024-12-31,2025-01-13,40083657,38066849,3925927,10.21,5.3,Telus Corporation
T.TO,TU,2025-01-15,2025-01-28,42138210,40083657,3411335,12.35,5.13,Telus Corporation
T.TO,TU,2025-01-31,2025-02-13,43432474,42138210,4119748,10.54,3.07,Telus Corporation
T.TO,TU,2025-02-14,2025-02-27,40204966,43432474,3976990,10.11,-7.43,Telus Corporation
T.TO,TU,2025-02-28,2025-03-13,39114498,40204966,3374803,11.59,-2.71,Telus Corporation
T.TO,TU,2025-03-14,2025-03-27,36014292,39114498,3971500,9.07,-7.93,Telus Corporation
T.TO,TU,2025-03-31,2025-04-11,35113485,36014292,3519737,9.98,-2.5,Telus Corporation
T.TO,TU,2025-04-15,2025-04-28,36115282,35113485,5271415,6.85,2.85,Telus Corporation
T.TO,TU,2025-04-30,2025-05-13,33648208,36115282,2280553,14.75,-6.83,Telus Corporation
T.TO,TU,2025-05-15,2025-05-28,32163495,33648208,3535898,9.1,-4.41,Telus Corporation
T.TO,TU,2025-05-30,2025-06-12,30063052,32163495,2156311,13.94,-6.53,Telus Corporation
T.TO,TU,2025-06-13,2025-06-26,34269378,30063052,2684844,12.76,13.99,Telus Corporation
T.TO,TU,2025-06-30,2025-07-11,33232794,34269378,3115737,10.67,-3.02,Telus Corporation
T.TO,TU,2025-07-15,2025-07-28,31787320,33232794,3020641,10.52,-4.35,Telus Corporation
T.TO,TU,2025-07-31,2025-08-13,34340601,31787320,3128241,10.98,8.03,Telus Corporation
T.TO,TU,2025-08-15,2025-08-28,31555387,34340601,3139362,10.05,-8.11,Telus Corporation
T.TO,TU,2025-08-29,2025-09-11,28203795,31555387,2706427,10.42,-10.62,Telus Corporation
T.TO,TU,2025-09-15,2025-09-26,32367831,28203795,3502946,9.24,14.76,Telus Corporation
T.TO,TU,2025-09-30,2025-10-13,33206796,32367831,3590756,9.25,2.59,Telus Corporation
T.TO,TU,2025-10-15,2025-10-28,41896458,33206796,4079603,10.27,26.17,Telus Corporation
T.TO,TU,2025-10-31,2025-11-13,52988656,41896458,4561062,11.62,26.48,Telus Corporation
T.TO,TU,2025-11-14,2025-11-27,60501769,52988656,6196702,9.76,14.18,Telus Corporation
T.TO,TU,2025-11-28,2025-12-11,73814227,57801268,7898266,9.35,27.7,Telus Corporation
T.TO,TU,2025-12-15,2025-12-26,71480623,73814227,7638941,9.36,-3.16,Telus Corporation
T.TO,TU,2025-12-31,2026-01-13,73127020,71480623,6006553,12.17,2.3,Telus Corporation
T.TO,TU,2026-01-15,2026-01-28,75743543,73127020,4874054,15.54,3.58,Telus Corporation
T.TO,TU,2026-01-30,2026-02-12,71866455,75743543,5307611,13.54,-5.12,Telus Corporation
T.TO,TU,2026-02-13,2026-02-26,66341633,71866455,7307000,9.08,-7.69,Telus Corporation
T.TO,TU,2026-02-27,2026-03-12,69065672,66341633,4531363,15.24,4.11,Telus Corporation
T.TO,TU,2026-03-13,2026-03-26,74703604,69065672,7240151,10.32,8.16,Telus Corporation
T.TO,TU,2026-03-31,2026-04-13,75481974,74703604,5192371,14.54,1.04,Telus Corporation
T.TO,TU,2026-04-15,2026-04-28,74101948,75481974,7293820,10.16,-1.83,Telus Corporation
T.TO,TU,2026-04-30,2026-05-13,64544924,74101948,4861835,13.28,-12.9,Telus Corporation
T.TO,TU,2026-05-15,2026-05-28,64507446,64544924,4987817,12.93,-0.06,Telus Corporation
T.TO,TU,2026-05-29,2026-06-11,69051738,64507446,4913920,14.05,7.04,Telus Corporation
T.TO,TU,2026-06-15,2026-06-26,73335070,69051738,6311363,11.62,6.2,Telus Corporation
T.TO,TU,2026-06-30,2026-07-13,66895777,73335070,6866445,9.74,-8.78,Telus Corporation
T.TO,TU,2026-07-15,2026-07-28,69363311,66895777,5720058,12.13,3.69,Telus Corporation
T.TO,TU,2026-07-31,2026-08-13,67453912,69363311,9796599,6.89,-2.75,Telus Corporation
T.TO,TU,2026-08-14,2026-08-27,72543186,67453912,9517677,7.62,7.54,Telus Corporation
TD.TO,TD,2017-12-29,2018-01-11,4663778,5215986,889054,5.25,-10.59,Toronto Dominion Bank
TD.TO,TD,2018-01-12,2018-01-25,5791280,4663778,1088553,5.32,24.18,Toronto Dominion Bank
TD.TO,TD,2018-01-31,2018-02-13,4412067,5791280,1209021,3.65,-23.82,Toronto Dominion Bank
TD.TO,TD,2018-02-15,2018-02-28,5000314,4412067,1581196,3.16,13.33,Toronto Dominion Bank
TD.TO,TD,2018-02-28,2018-03-13,4660141,5000314,1442392,3.23,-6.8,Toronto Dominion Bank
TD.TO,TD,2018-03-15,2018-03-28,5358557,4660141,1563330,3.43,14.99,Toronto Dominion Bank
TD.TO,TD,2018-03-29,2018-04-11,5329229,5358557,1505063,3.54,-0.55,Toronto Dominion Bank
TD.TO,TD,2018-04-13,2018-04-26,6263693,5329229,1376277,4.55,17.53,Toronto Dominion Bank
TD.TO,TD,2018-04-30,2018-05-11,6464679,6263693,1126823,5.74,3.21,Toronto Dominion Bank
TD.TO,TD,2018-05-15,2018-05-28,6361560,6464679,1162188,5.47,-1.6,Toronto Dominion Bank
TD.TO,TD,2018-05-31,2018-06-13,6876623,6361560,1171012,5.87,8.1,Toronto Dominion Bank
TD.TO,TD,2018-06-15,2018-06-28,5373499,6876623,991989,5.42,-21.86,Toronto Dominion Bank
TD.TO,TD,2018-06-29,2018-07-12,5390062,5373499,1086590,4.96,0.31,Toronto Dominion Bank
TD.TO,TD,2018-07-13,2018-07-26,4989382,5390062,778454,6.41,-7.43,Toronto Dominion Bank
TD.TO,TD,2018-07-31,2018-08-13,3893163,4989382,1152096,3.38,-21.97,Toronto Dominion Bank
TD.TO,TD,2018-08-15,2018-08-28,4386973,3893163,1047063,4.19,12.68,Toronto Dominion Bank
TD.TO,TD,2018-08-31,2018-09-13,4721038,4386973,1296704,3.64,7.61,Toronto Dominion Bank
TD.TO,TD,2018-09-14,2018-09-27,3621359,4721038,1282144,2.82,-23.29,Toronto Dominion Bank
TD.TO,TD,2018-09-28,2018-10-11,2883892,3621359,1379097,2.09,-20.36,Toronto Dominion Bank
TD.TO,TD,2018-10-15,2018-10-26,3083656,2870492,1569409,1.96,7.43,Toronto Dominion Bank
TD.TO,TD,2018-10-31,2018-11-13,3686476,3083656,1547643,2.38,19.55,Toronto Dominion Bank
TD.TO,TD,2018-11-15,2018-11-28,3355034,3686476,1224779,2.74,-8.99,Toronto Dominion Bank
TD.TO,TD,2018-11-30,2018-12-13,4051575,3355034,1337285,3.03,20.76,Toronto Dominion Bank
TD.TO,TD,2018-12-14,2018-12-27,4070832,4051575,1773508,2.3,0.48,Toronto Dominion Bank
TD.TO,TD,2018-12-31,2019-01-11,4030768,4070832,2007388,2.01,-0.98,Toronto Dominion Bank
TD.TO,TD,2019-01-15,2019-01-28,6563319,4030768,1569507,4.18,62.83,Toronto Dominion Bank
TD.TO,TD,2019-01-31,2019-02-13,5368982,6563319,1506371,3.56,-18.2,Toronto Dominion Bank
TD.TO,TD,2019-02-15,2019-02-28,5556282,5368982,1089294,5.1,3.49,Toronto Dominion Bank
TD.TO,TD,2019-02-28,2019-03-13,5712229,5556282,1325334,4.31,2.81,Toronto Dominion Bank
TD.TO,TD,2019-03-15,2019-03-28,5608943,5712229,1117894,5.02,-1.81,Toronto Dominion Bank
TD.TO,TD,2019-03-29,2019-04-11,6178628,5608943,1596663,3.87,10.16,Toronto Dominion Bank
TD.TO,TD,2019-04-15,2019-04-26,8520696,6178628,1057819,8.05,37.91,Toronto Dominion Bank
TD.TO,TD,2019-04-30,2019-05-13,5338505,8520696,1018570,5.24,-37.35,Toronto Dominion Bank
TD.TO,TD,2019-05-15,2019-05-28,5070295,5338505,946410,5.36,-5.02,Toronto Dominion Bank
TD.TO,TD,2019-05-31,2019-06-13,4912454,5070295,1244433,3.95,-3.11,Toronto Dominion Bank
TD.TO,TD,2019-06-14,2019-06-27,4548004,4912454,960165,4.74,-7.42,Toronto Dominion Bank
TD.TO,TD,2019-06-28,2019-07-11,3464805,4548004,777386,4.46,-23.82,Toronto Dominion Bank
TD.TO,TD,2019-07-15,2019-07-26,7271436,3464805,1316871,5.52,109.87,Toronto Dominion Bank
TD.TO,TD,2019-07-31,2019-08-13,4897399,7271436,896215,5.46,-32.65,Toronto Dominion Bank
TD.TO,TD,2019-08-15,2019-08-28,4097054,4897399,1390729,2.95,-16.34,Toronto Dominion Bank
TD.TO,TD,2019-08-30,2019-09-12,3099369,4097054,1204589,2.57,-24.35,Toronto Dominion Bank
TD.TO,TD,2019-09-13,2019-09-26,2933869,3099369,1449556,2.02,-5.34,Toronto Dominion Bank
TD.TO,TD,2019-09-30,2019-10-11,3285196,2933869,1161457,2.83,11.97,Toronto Dominion Bank
TD.TO,TD,2019-10-15,2019-10-28,7579861,3285196,1732304,4.38,130.73,Toronto Dominion Bank
TD.TO,TD,2019-10-31,2019-11-13,3941901,7579861,769167,5.12,-48.0,Toronto Dominion Bank
TD.TO,TD,2019-11-15,2019-11-28,3306543,3941901,1093777,3.02,-16.12,Toronto Dominion Bank
TD.TO,TD,2019-11-29,2019-12-12,2707987,3306543,977551,2.77,-18.1,Toronto Dominion Bank
TD.TO,TD,2019-12-13,2019-12-26,4382842,2707987,1210964,3.62,61.85,Toronto Dominion Bank
TD.TO,TD,2019-12-31,2020-01-13,5000376,4382842,745982,6.7,14.09,Toronto Dominion Bank
TD.TO,TD,2020-01-15,2020-01-28,6483729,5000376,974778,6.65,29.66,Toronto Dominion Bank
TD.TO,TD,2020-01-31,2020-02-13,5675190,6652987,995149,5.7,-14.7,Toronto Dominion Bank
TD.TO,TD,2020-02-14,2020-02-27,5499803,5675190,1050273,5.24,-3.09,Toronto Dominion Bank
TD.TO,TD,2020-02-28,2020-03-12,4796224,5499803,1610994,2.98,-12.79,Toronto Dominion Bank
TD.TO,TD,2020-03-13,2020-03-26,10229341,4796224,3679765,2.78,113.28,Toronto Dominion Bank
TD.TO,TD,2020-03-31,2020-04-13,7680780,10229341,3269319,2.35,-24.91,Toronto Dominion Bank
TD.TO,TD,2020-04-15,2020-04-28,6103619,7680780,2796271,2.18,-20.53,Toronto Dominion Bank
TD.TO,TD,2020-04-30,2020-05-13,5917748,6103619,2220837,2.66,-3.05,Toronto Dominion Bank
TD.TO,TD,2020-05-15,2020-05-28,8198855,6730699,2497439,3.28,21.81,Toronto Dominion Bank
TD.TO,TD,2020-05-29,2020-06-11,7568166,8198855,2382858,3.18,-7.69,Toronto Dominion Bank
TD.TO,TD,2020-06-15,2020-06-26,7492171,7568166,2226272,3.37,-1.0,Toronto Dominion Bank
TD.TO,TD,2020-06-30,2020-07-13,7798089,7492171,1568061,4.97,4.08,Toronto Dominion Bank
TD.TO,TD,2020-07-15,2020-07-28,12637046,7798089,1644946,7.68,62.05,Toronto Dominion Bank
TD.TO,TD,2020-07-31,2020-08-13,5829308,12637046,1114033,5.23,-53.87,Toronto Dominion Bank
TD.TO,TD,2020-08-14,2020-08-27,5072285,5829308,944504,5.37,-12.99,Toronto Dominion Bank
TD.TO,TD,2020-08-31,2020-09-11,7114481,5072285,1361400,5.23,40.26,Toronto Dominion Bank
TD.TO,TD,2020-09-15,2020-09-28,5994835,7114481,1338655,4.48,-15.74,Toronto Dominion Bank
TD.TO,TD,2020-09-30,2020-10-13,5886871,5994835,1268146,4.64,-1.8,Toronto Dominion Bank
TD.TO,TD,2020-10-15,2020-10-28,9447844,5886871,2378662,3.97,60.49,Toronto Dominion Bank
TD.TO,TD,2020-10-30,2020-11-12,5985873,9447844,1146574,5.22,-36.64,Toronto Dominion Bank
TD.TO,TD,2020-11-13,2020-11-26,5749736,5985873,1510997,3.81,-3.94,Toronto Dominion Bank
TD.TO,TD,2020-11-30,2020-12-11,5387218,5749736,1305241,4.13,-6.3,Toronto Dominion Bank
TD.TO,TD,2020-12-15,2020-12-28,5168136,5387218,1215484,4.25,-4.07,Toronto Dominion Bank
TD.TO,TD,2020-12-31,2021-01-13,6270935,5168136,813299,7.71,21.34,Toronto Dominion Bank
TD.TO,TD,2021-01-15,2021-01-28,5647742,6270935,1988897,2.84,-9.94,Toronto Dominion Bank
TD.TO,TD,2021-01-29,2021-02-11,6165547,5647742,1132367,5.44,9.17,Toronto Dominion Bank
TD.TO,TD,2021-02-12,2021-02-25,6712568,6165547,1141271,5.88,8.87,Toronto Dominion Bank
TD.TO,TD,2021-02-26,2021-03-11,7973567,6712568,1857230,4.29,18.79,Toronto Dominion Bank
TD.TO,TD,2021-03-15,2021-03-26,7504552,7973567,2260776,3.32,-5.88,Toronto Dominion Bank
TD.TO,TD,2021-03-31,2021-04-13,5972520,7504552,1582018,3.78,-20.41,Toronto Dominion Bank
TD.TO,TD,2021-04-15,2021-04-28,5960263,5972520,1730545,3.44,-0.21,Toronto Dominion Bank
TD.TO,TD,2021-04-30,2021-05-13,7657197,5960263,1529708,5.01,28.47,Toronto Dominion Bank
TD.TO,TD,2021-05-14,2021-05-27,7268042,7657197,1501461,4.84,-5.08,Toronto Dominion Bank
TD.TO,TD,2021-05-28,2021-06-10,7370057,7268042,1393667,5.29,1.4,Toronto Dominion Bank
TD.TO,TD,2021-06-15,2021-06-28,7515131,7370666,1283831,5.85,1.96,Toronto Dominion Bank
TD.TO,TD,2021-06-30,2021-07-13,5654230,7515131,1974454,2.86,-24.76,Toronto Dominion Bank
TD.TO,TD,2021-07-15,2021-07-28,8376961,5654230,2201737,3.8,48.15,Toronto Dominion Bank
TD.TO,TD,2021-07-30,2021-08-12,8315103,8376961,1673183,4.97,-0.74,Toronto Dominion Bank
TD.TO,TD,2021-08-13,2021-08-26,8249722,8315103,1061785,7.77,-0.79,Toronto Dominion Bank
TD.TO,TD,2021-08-31,2021-09-13,9362799,8249722,1536227,6.09,13.49,Toronto Dominion Bank
TD.TO,TD,2021-09-15,2021-09-28,9351721,9362799,1166470,8.02,-0.12,Toronto Dominion Bank
TD.TO,TD,2021-09-30,2021-10-13,7187994,9351721,1539966,4.67,-23.14,Toronto Dominion Bank
TD.TO,TD,2021-10-15,2021-10-28,5895453,7187994,1543946,3.82,-17.98,Toronto Dominion Bank
TD.TO,TD,2021-10-29,2021-11-11,4770835,5895453,1086475,4.39,-19.08,Toronto Dominion Bank
TD.TO,TD,2021-11-15,2021-11-26,5024761,4770835,1616287,3.11,5.32,Toronto Dominion Bank
TD.TO,TD,2021-11-30,2021-12-13,5531832,5024761,2254711,2.45,10.09,Toronto Dominion Bank
TD.TO,TD,2021-12-15,2021-12-28,5637954,5531832,2213211,2.55,1.92,Toronto Dominion Bank
TD.TO,TD,2021-12-31,2022-01-13,7849314,5637954,1289327,6.09,39.22,Toronto Dominion Bank
TD.TO,TD,2022-01-14,2022-01-27,6807225,7849314,2159369,3.15,-13.28,Toronto Dominion Bank
TD.TO,TD,2022-01-31,2022-02-11,6792508,6807225,2241482,3.03,-0.22,Toronto Dominion Bank
TD.TO,TD,2022-02-15,2022-02-28,8158357,6792508,2184698,3.73,20.11,Toronto Dominion Bank
TD.TO,TD,2022-02-28,2022-03-11,7660463,8158357,2644322,2.9,-6.1,Toronto Dominion Bank
TD.TO,TD,2022-03-15,2022-03-28,7505353,7660463,2472238,3.04,-2.02,Toronto Dominion Bank
TD.TO,TD,2022-03-31,2022-04-13,6656807,7505353,1859148,3.58,-11.31,Toronto Dominion Bank
TD.TO,TD,2022-04-14,2022-04-27,17481107,6656807,2378243,7.35,162.6,Toronto Dominion Bank
TD.TO,TD,2022-04-29,2022-05-12,10035918,17481107,2538748,3.95,-42.59,Toronto Dominion Bank
TD.TO,TD,2022-05-13,2022-05-26,12749788,10035918,4500906,2.83,27.04,Toronto Dominion Bank
TD.TO,TD,2022-05-31,2022-06-13,13685336,12749788,2317526,5.91,7.34,Toronto Dominion Bank
TD.TO,TD,2022-06-15,2022-06-28,17968508,13685336,1753947,10.24,31.3,Toronto Dominion Bank
TD.TO,TD,2022-06-30,2022-07-13,39538066,17968508,1966714,20.1,120.04,Toronto Dominion Bank
TD.TO,TD,2022-07-15,2022-07-28,45325288,39538066,2625800,17.26,14.64,Toronto Dominion Bank
TD.TO,TD,2022-07-29,2022-08-11,12321813,45325288,1683736,7.32,-72.81,Toronto Dominion Bank
TD.TO,TD,2022-08-15,2022-08-26,12368835,12321813,1626072,7.61,0.38,Toronto Dominion Bank
TD.TO,TD,2022-08-31,2022-09-13,9465167,12368835,1789015,5.29,-23.48,Toronto Dominion Bank
TD.TO,TD,2022-09-15,2022-09-28,13690320,9465167,1707671,8.02,44.64,Toronto Dominion Bank
TD.TO,TD,2022-09-30,2022-10-13,33349539,13690320,1744863,19.11,143.6,Toronto Dominion Bank
TD.TO,TD,2022-10-14,2022-10-27,38876714,33349539,2505450,15.52,16.57,Toronto Dominion Bank
TD.TO,TD,2022-10-31,2022-11-11,16120493,38876714,1508957,10.68,-58.53,Toronto Dominion Bank
